playerKey,fantacalcioId,playerName,classicRole,mantraRoles,realTeamOriginal,statusCode,quotationCurrent,fvm,fantasyRoster,fbrefId,fbrefName,fbrefUrl,fbrefSearchQuery,fbrefSearchUrl,reviewBatch,reviewPriority,reviewScore,matchStatus,confidence,sourceVerifiedAt,mappedInRelease,notes
fc-6054,6054,Moro N.,C,M/C,Bologna,IN_LISTONE,9,11,,,,,Moro N Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Moro%20N%20Bologna%20fbref,batch-06,281,24,needs-review,,,,
fc-5685,5685,Koopmeiners,C,C/T,Juventus,IN_LISTONE,4,11,Olympic Salerno  FC,,,,Koopmeiners Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Koopmeiners%20Juventus%20fbref,batch-05,223,30,needs-review,,,,
fc-5295,5295,Musah,C,C/W,Atalanta,IN_LISTONE,5,11,As Paperopoli,,,,Musah Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Musah%20Atalanta%20fbref,batch-06,282,24,needs-review,,,,
fc-5119,5119,Samardzic,C,T,Atalanta,IN_LISTONE,9,11,Olympic Salerno  FC,,,,Samardzic Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Samardzic%20Atalanta%20fbref,batch-05,218,31,needs-review,,,,
fc-1871,1871,Deiola,C,M/C,Cagliari,IN_LISTONE,6,11,,,,,Deiola Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Deiola%20Cagliari%20fbref,batch-08,358,17,needs-review,,,,
fc-795,795,El Shaarawy,C,W,Roma,IN_LISTONE,9,11,,,,,El Shaarawy Roma fbref,https://fbref.com/en/search/search.fcgi?search=El%20Shaarawy%20Roma%20fbref,batch-07,334,19,needs-review,,,,
fc-7274,7274,Zè Pedro,D,Dc,Cagliari,IN_LISTONE,5,11,,,,,Zè Pedro Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Z%C3%A8%20Pedro%20Cagliari%20fbref,batch-08,364,17,needs-review,,,,
fc-7139,7139,Canestrelli,D,Dc,Pisa,IN_LISTONE,5,11,real mappine,,,,Canestrelli Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Canestrelli%20Pisa%20fbref,batch-04,176,35,needs-review,,,,
fc-7018,7018,Nelsson,D,Dc,Verona,IN_LISTONE,5,11,,,,,Nelsson Verona fbref,https://fbref.com/en/search/search.fcgi?search=Nelsson%20Verona%20fbref,batch-06,274,25,needs-review,,,,
fc-6631,6631,Ghilardi,D,Dc,Roma,IN_LISTONE,8,11,Prestige Worldwide,,,,Ghilardi Roma fbref,https://fbref.com/en/search/search.fcgi?search=Ghilardi%20Roma%20fbref,batch-05,222,30,needs-review,,,,
fc-6495,6495,Comuzzo,D,Dc,Fiorentina,IN_LISTONE,4,11,Afc Severgas Baronissi,,,,Comuzzo Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Comuzzo%20Fiorentina%20fbref,batch-06,252,27,needs-review,,,,
fc-5812,5812,Terracciano F.,D,Dd/Ds/E,Cremonese,IN_LISTONE,7,11,real mappine,,,,Terracciano F Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Terracciano%20F%20Cremonese%20fbref,batch-04,171,36,needs-review,,,,
fc-5532,5532,Bradaric,D,Ds/E,Verona,IN_LISTONE,6,11,,,,,Bradaric Verona fbref,https://fbref.com/en/search/search.fcgi?search=Bradaric%20Verona%20fbref,batch-06,298,22,needs-review,,,,
fc-4887,4887,Bellanova,D,E,Atalanta,IN_LISTONE,6,11,River Plaid,,,,Bellanova Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Bellanova%20Atalanta%20fbref,batch-05,243,28,needs-review,,,,
fc-4385,4385,Lazaro,D,Dd/E,Torino,IN_LISTONE,4,11,FC DueFratelli2005,,,,Lazaro Torino fbref,https://fbref.com/en/search/search.fcgi?search=Lazaro%20Torino%20fbref,batch-05,224,30,needs-review,,,,
fc-2593,2593,Martin,D,Ds/E,Genoa,IN_LISTONE,10,11,Real Pisistrius,,,,Martin Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Martin%20Genoa%20fbref,batch-04,164,36,needs-review,,,,
fc-761,761,Audero,P,Por,Cremonese,IN_LISTONE,12,11,Olympic Salerno  FC,,,,Audero Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Audero%20Cremonese%20fbref,batch-03,110,40,needs-review,,,,
fc-7001,7001,N'Dri,A,W/A,Lecce,IN_LISTONE,7,10,Prestige Worldwide,,,,N'Dri Lecce fbref,https://fbref.com/en/search/search.fcgi?search=N'Dri%20Lecce%20fbref,batch-06,258,27,needs-review,,,,
fc-4436,4436,Cambiaghi,A,A,Bologna,IN_LISTONE,12,10,Prestige Worldwide,,,,Cambiaghi Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Cambiaghi%20Bologna%20fbref,batch-04,175,35,needs-review,,,,
fc-2531,2531,Lukaku,A,Pc,Napoli,IN_LISTONE,15,10,River Plaid,,,,Lukaku Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Lukaku%20Napoli%20fbref,batch-06,254,27,needs-review,,,,
fc-479,479,Sanabria,A,Pc,Cremonese,IN_LISTONE,4,10,real mappine,,,,Sanabria Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Sanabria%20Cremonese%20fbref,batch-06,259,27,needs-review,,,,
fc-441,441,Belotti,A,Pc,Cagliari,IN_LISTONE,5,10,Ac Milan,,,,Belotti Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Belotti%20Cagliari%20fbref,batch-07,345,18,needs-review,,,,
fc-313,313,Morata,A,Pc,Como,IN_LISTONE,2,10,,,,,Morata Como fbref,https://fbref.com/en/search/search.fcgi?search=Morata%20Como%20fbref,batch-08,394,12,needs-review,,,,
fc-7203,7203,Jashari,C,C,Milan,IN_LISTONE,4,10,Ac Milan,,,,Jashari Milan fbref,https://fbref.com/en/search/search.fcgi?search=Jashari%20Milan%20fbref,batch-07,313,21,needs-review,,,,
fc-7145,7145,Piccinini G.,C,E/M,Pisa,IN_LISTONE,4,10,,,,,Piccinini G Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Piccinini%20G%20Pisa%20fbref,batch-08,370,16,needs-review,,,,
fc-6815,6815,Fadera,C,W,Sassuolo,IN_LISTONE,8,10,Real Pisistrius,,,,Fadera Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Fadera%20Sassuolo%20fbref,batch-05,214,31,needs-review,,,,
fc-6575,6575,Zaragoza,C,W/A,Roma,IN_LISTONE,4,10,FC DueFratelli2005,,,,Zaragoza Roma fbref,https://fbref.com/en/search/search.fcgi?search=Zaragoza%20Roma%20fbref,batch-08,363,17,needs-review,,,,
fc-6458,6458,Serdar,C,C,Verona,IN_LISTONE,6,10,,,,,Serdar Verona fbref,https://fbref.com/en/search/search.fcgi?search=Serdar%20Verona%20fbref,batch-08,371,16,needs-review,,,,
fc-6218,6218,Oristanio,C,W/T/A,Parma,IN_LISTONE,4,10,FC DueFratelli2005,,,,Oristanio Parma fbref,https://fbref.com/en/search/search.fcgi?search=Oristanio%20Parma%20fbref,batch-06,283,24,needs-review,,,,
fc-6024,6024,Sulemana I.,C,M/C,Cagliari,IN_LISTONE,6,10,As Paperopoli,,,,Sulemana I Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Sulemana%20I%20Cagliari%20fbref,batch-06,268,26,needs-review,,,,
fc-6020,6020,Ellertsson,C,C/W,Genoa,IN_LISTONE,8,10,As Paperopoli,,,,Ellertsson Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Ellertsson%20Genoa%20fbref,batch-03,143,37,needs-review,,,,
fc-6010,6010,Fazzini,C,C/T,Fiorentina,IN_LISTONE,3,10,Afc Severgas Baronissi,,,,Fazzini Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Fazzini%20Fiorentina%20fbref,batch-07,320,20,needs-review,,,,
fc-5688,5688,Harroui,C,W/T,Verona,IN_LISTONE,4,10,,,,,Harroui Verona fbref,https://fbref.com/en/search/search.fcgi?search=Harroui%20Verona%20fbref,batch-08,381,14,needs-review,,,,
fc-5318,5318,Tramoni M.,C,W/T,Pisa,IN_LISTONE,6,10,Real Pisistrius,,,,Tramoni M Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Tramoni%20M%20Pisa%20fbref,batch-05,227,30,needs-review,,,,
fc-5286,5286,Akpa Akpro,C,M/C,Verona,IN_LISTONE,5,10,,,,,Akpa Akpro Verona fbref,https://fbref.com/en/search/search.fcgi?search=Akpa%20Akpro%20Verona%20fbref,batch-08,356,17,needs-review,,,,
fc-2848,2848,Frattesi,C,C/T,Inter,IN_LISTONE,4,10,Prestige Worldwide,,,,Frattesi Inter fbref,https://fbref.com/en/search/search.fcgi?search=Frattesi%20Inter%20fbref,batch-07,301,22,needs-review,,,,
fc-7268,7268,Rodriguez Ju.,D,Ds/Dc,Cagliari,IN_LISTONE,4,10,,,,,Rodriguez Ju Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Rodriguez%20Ju%20Cagliari%20fbref,batch-08,387,13,needs-review,,,,
fc-7253,7253,Bella-Kotchap,D,Dc,Verona,IN_LISTONE,3,10,,,,,Bella-Kotchap Verona fbref,https://fbref.com/en/search/search.fcgi?search=Bella-Kotchap%20Verona%20fbref,batch-08,384,13,needs-review,,,,
fc-6916,6916,Ahanor,D,B/Ds/E,Atalanta,IN_LISTONE,4,10,FC DueFratelli2005,,,,Ahanor Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Ahanor%20Atalanta%20fbref,batch-06,262,26,needs-review,,,,
fc-6632,6632,Gaspar K.,D,Dc,Lecce,IN_LISTONE,2,10,,,,,Gaspar K Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Gaspar%20K%20Lecce%20fbref,batch-08,379,14,needs-review,,,,
fc-6202,6202,Beukema,D,Dc,Napoli,IN_LISTONE,10,10,Beetlejuice,,,,Beukema Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Beukema%20Napoli%20fbref,batch-04,200,32,needs-review,,,,
fc-6047,6047,Ehizibue,D,Dd/E,Udinese,IN_LISTONE,7,10,,,,,Ehizibue Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Ehizibue%20Udinese%20fbref,batch-07,312,21,needs-review,,,,
fc-6046,6046,Hien,D,Dc,Atalanta,IN_LISTONE,6,10,Olympic Salerno  FC,,,,Hien Atalanta fbref,https://fbref.com/en/search/search.fcgi?search=Hien%20Atalanta%20fbref,batch-05,216,31,needs-review,,,,
fc-6013,6013,Barbieri,D,Dd/Ds/E,Cremonese,IN_LISTONE,6,10,,,,,Barbieri Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Barbieri%20Cremonese%20fbref,batch-07,318,20,needs-review,,,,
fc-5851,5851,Doig,D,Ds/E,Sassuolo,IN_LISTONE,4,10,Afc Severgas Baronissi,,,,Doig Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Doig%20Sassuolo%20fbref,batch-05,234,29,needs-review,,,,
fc-5739,5739,De Winter,D,Dd/Dc,Milan,IN_LISTONE,6,10,As Paperopoli,,,,De Winter Milan fbref,https://fbref.com/en/search/search.fcgi?search=De%20Winter%20Milan%20fbref,batch-05,232,29,needs-review,,,,
fc-5435,5435,Moreno Alb.,D,Ds/E,Como,IN_LISTONE,9,10,Afc Severgas Baronissi,,,,Moreno Alb Como fbref,https://fbref.com/en/search/search.fcgi?search=Moreno%20Alb%20Como%20fbref,batch-05,248,28,needs-review,,,,
fc-5307,5307,Valenti,D,Dc,Parma,IN_LISTONE,5,10,,,,,Valenti Parma fbref,https://fbref.com/en/search/search.fcgi?search=Valenti%20Parma%20fbref,batch-07,329,20,needs-review,,,,
fc-4378,4378,Ranieri L.,D,Ds/Dc,Fiorentina,IN_LISTONE,6,10,River Plaid,,,,Ranieri L Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Ranieri%20L%20Fiorentina%20fbref,batch-04,198,33,needs-review,,,,
fc-2653,2653,Lykogiannis,D,Ds/E,Bologna,IN_LISTONE,2,10,,,,,Lykogiannis Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Lykogiannis%20Bologna%20fbref,batch-09,437,7,needs-review,,,,
fc-2273,2273,Caracciolo A.,D,Dc,Pisa,IN_LISTONE,6,10,Beetlejuice,,,,Caracciolo A Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Caracciolo%20A%20Pisa%20fbref,batch-04,177,35,needs-review,,,,
fc-791,791,Sabelli,D,Dd/Ds/E,Genoa,IN_LISTONE,3,10,,,,,Sabelli Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Sabelli%20Genoa%20fbref,batch-09,409,11,needs-review,,,,
fc-770,770,Pezzella Giu.,D,Ds/E,Cremonese,IN_LISTONE,4,10,,,,,Pezzella Giu Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Pezzella%20Giu%20Cremonese%20fbref,batch-07,314,21,needs-review,,,,
fc-513,513,Acerbi,D,Dc,Inter,IN_LISTONE,5,10,Prestige Worldwide,,,,Acerbi Inter fbref,https://fbref.com/en/search/search.fcgi?search=Acerbi%20Inter%20fbref,batch-06,276,24,needs-review,,,,
fc-327,327,Patric,D,Dd/Dc,Lazio,IN_LISTONE,3,10,,,,,Patric Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Patric%20Lazio%20fbref,batch-09,426,9,needs-review,,,,
fc-294,294,Rugani,D,Dc,Fiorentina,IN_LISTONE,2,10,,,,,Rugani Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Rugani%20Fiorentina%20fbref,batch-09,441,7,needs-review,,,,
fc-256,256,Juan Jesus,D,Ds/Dc,Napoli,IN_LISTONE,4,10,,,,,Juan Jesus Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Juan%20Jesus%20Napoli%20fbref,batch-08,368,16,needs-review,,,,
fc-7332,7332,Bijlow,P,Por,Genoa,IN_LISTONE,10,10,River Plaid,,,,Bijlow Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Bijlow%20Genoa%20fbref,batch-05,229,29,needs-review,,,,
fc-218,218,Perin,P,Por,Juventus,IN_LISTONE,8,10,As Paperopoli,,,,Perin Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Perin%20Juventus%20fbref,batch-06,284,24,needs-review,,,,
fc-7349,7349,Kulenovic,A,Pc,Torino,IN_LISTONE,4,9,As Paperopoli,,,,Kulenovic Torino fbref,https://fbref.com/en/search/search.fcgi?search=Kulenovic%20Torino%20fbref,batch-07,337,19,needs-review,,,,
fc-7316,7316,Durosinmi,A,Pc,Pisa,IN_LISTONE,10,9,FC DueFratelli2005,,,,Durosinmi Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Durosinmi%20Pisa%20fbref,batch-06,264,26,needs-review,,,,
fc-7313,7313,Ratkov,A,Pc,Lazio,IN_LISTONE,9,9,Beetlejuice,,,,Ratkov Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Ratkov%20Lazio%20fbref,batch-06,286,24,needs-review,,,,
fc-7128,7128,Kuhn,A,W/A,Como,IN_LISTONE,5,9,As Paperopoli,,,,Kuhn Como fbref,https://fbref.com/en/search/search.fcgi?search=Kuhn%20Como%20fbref,batch-06,293,23,needs-review,,,,
fc-7127,7127,Addai,A,W/A,Como,IN_LISTONE,6,9,FC DueFratelli2005,,,,Addai Como fbref,https://fbref.com/en/search/search.fcgi?search=Addai%20Como%20fbref,batch-06,291,23,needs-review,,,,
fc-6836,6836,Meister,A,Pc,Pisa,IN_LISTONE,5,9,,,,,Meister Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Meister%20Pisa%20fbref,batch-07,324,20,needs-review,,,,
fc-6643,6643,Dallinga,A,Pc,Bologna,IN_LISTONE,6,9,As Paperopoli,,,,Dallinga Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Dallinga%20Bologna%20fbref,batch-06,253,27,needs-review,,,,
fc-5672,5672,Dia,A,Pc,Lazio,IN_LISTONE,6,9,Afc Severgas Baronissi,,,,Dia Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Dia%20Lazio%20fbref,batch-05,221,30,needs-review,,,,
fc-7246,7246,Sala A.,C,C,Lecce,IN_LISTONE,1,9,,,,,Sala A Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Sala%20A%20Lecce%20fbref,batch-10,475,4,needs-review,,,,
fc-6984,6984,Ondrejka,C,W/A,Parma,IN_LISTONE,3,9,Olympic Salerno  FC,,,,Ondrejka Parma fbref,https://fbref.com/en/search/search.fcgi?search=Ondrejka%20Parma%20fbref,batch-07,304,22,needs-review,,,,
fc-6889,6889,Anjorin,C,C/T,Torino,IN_LISTONE,2,9,As Paperopoli,,,,Anjorin Torino fbref,https://fbref.com/en/search/search.fcgi?search=Anjorin%20Torino%20fbref,batch-07,344,18,needs-review,,,,
fc-6206,6206,Fabbian,C,C/T,Fiorentina,IN_LISTONE,6,9,As Paperopoli,,,,Fabbian Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Fabbian%20Fiorentina%20fbref,batch-05,245,28,needs-review,,,,
fc-6170,6170,Gineitis,C,C,Torino,IN_LISTONE,7,9,,,,,Gineitis Torino fbref,https://fbref.com/en/search/search.fcgi?search=Gineitis%20Torino%20fbref,batch-07,302,22,needs-review,,,,
fc-6015,6015,Berisha M.,C,C/T,Lecce,IN_LISTONE,7,9,real mappine,,,,Berisha M Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Berisha%20M%20Lecce%20fbref,batch-06,277,24,needs-review,,,,
fc-5998,5998,Zerbin,C,E/W,Cremonese,IN_LISTONE,6,9,,,,,Zerbin Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Zerbin%20Cremonese%20fbref,batch-07,308,22,needs-review,,,,
fc-5850,5850,Lovric,C,C,Verona,IN_LISTONE,3,9,River Plaid,,,,Lovric Verona fbref,https://fbref.com/en/search/search.fcgi?search=Lovric%20Verona%20fbref,batch-07,338,19,needs-review,,,,
fc-5610,5610,Vranckx,C,M/C,Sassuolo,IN_LISTONE,1,9,,,,,Vranckx Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Vranckx%20Sassuolo%20fbref,batch-09,428,9,needs-review,,,,
fc-5540,5540,Niasse,C,M/C,Verona,IN_LISTONE,2,9,,,,,Niasse Verona fbref,https://fbref.com/en/search/search.fcgi?search=Niasse%20Verona%20fbref,batch-09,408,11,needs-review,,,,
fc-4890,4890,Tameze,C,M/C,Torino,IN_LISTONE,1,9,,,,,Tameze Torino fbref,https://fbref.com/en/search/search.fcgi?search=Tameze%20Torino%20fbref,batch-09,412,11,needs-review,,,,
fc-2839,2839,Sottil,C,W/A,Lecce,IN_LISTONE,8,9,FC DueFratelli2005,,,,Sottil Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Sottil%20Lecce%20fbref,batch-05,226,30,needs-review,,,,
fc-7356,7356,Mlacic,D,Dc,Udinese,IN_LISTONE,2,9,,,,,Mlacic Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Mlacic%20Udinese%20fbref,batch-10,463,5,needs-review,,,,
fc-7260,7260,Ziolkowski,D,Dc,Roma,IN_LISTONE,2,9,,,,,Ziolkowski Roma fbref,https://fbref.com/en/search/search.fcgi?search=Ziolkowski%20Roma%20fbref,batch-09,433,8,needs-review,,,,
fc-7211,7211,Athekame,D,Dd/E,Milan,IN_LISTONE,11,9,Real Pisistrius,,,,Athekame Milan fbref,https://fbref.com/en/search/search.fcgi?search=Athekame%20Milan%20fbref,batch-05,212,31,needs-review,,,,
fc-7125,7125,Idrissi R.,D,Ds/E,Cagliari,IN_LISTONE,5,9,As Paperopoli,,,,Idrissi R Cagliari fbref,https://fbref.com/en/search/search.fcgi?search=Idrissi%20R%20Cagliari%20fbref,batch-06,271,25,needs-review,,,,
fc-7069,7069,Fortini,D,E,Fiorentina,IN_LISTONE,2,9,As Paperopoli,,,,Fortini Fiorentina fbref,https://fbref.com/en/search/search.fcgi?search=Fortini%20Fiorentina%20fbref,batch-07,336,19,needs-review,,,,
fc-6977,6977,Otoa,D,Dc,Genoa,IN_LISTONE,2,9,,,,,Otoa Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Otoa%20Genoa%20fbref,batch-09,431,8,needs-review,,,,
fc-6039,6039,Cabal,D,B/Ds/E,Juventus,IN_LISTONE,6,9,real mappine,,,,Cabal Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Cabal%20Juventus%20fbref,batch-06,299,22,needs-review,,,,
fc-5820,5820,Bertola,D,Dc,Udinese,IN_LISTONE,5,9,,,,,Bertola Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Bertola%20Udinese%20fbref,batch-07,331,19,needs-review,,,,
fc-5498,5498,Casale,D,Dc,Bologna,IN_LISTONE,1,9,,,,,Casale Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Casale%20Bologna%20fbref,batch-09,434,7,needs-review,,,,
fc-4263,4263,Kabasele,D,Dc,Udinese,IN_LISTONE,10,9,Beetlejuice,,,,Kabasele Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Kabasele%20Udinese%20fbref,batch-04,178,35,needs-review,,,,
fc-2728,2728,Pellegrini Lu.,D,Ds/E,Lazio,IN_LISTONE,5,9,,,,,Pellegrini Lu Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Pellegrini%20Lu%20Lazio%20fbref,batch-08,351,18,needs-review,,,,
fc-2263,2263,Lazzari,D,Dd/E,Lazio,IN_LISTONE,3,9,,,,,Lazzari Lazio fbref,https://fbref.com/en/search/search.fcgi?search=Lazzari%20Lazio%20fbref,batch-08,385,13,needs-review,,,,
fc-612,612,Bianchetti,D,Dc,Cremonese,IN_LISTONE,4,9,,,,,Bianchetti Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Bianchetti%20Cremonese%20fbref,batch-07,332,19,needs-review,,,,
fc-322,322,De Vrij,D,Dc,Inter,IN_LISTONE,3,9,Prestige Worldwide,,,,De Vrij Inter fbref,https://fbref.com/en/search/search.fcgi?search=De%20Vrij%20Inter%20fbref,batch-07,346,18,needs-review,,,,
fc-5320,5320,Paleari,P,Por,Torino,IN_LISTONE,9,9,Real Pisistrius,,,,Paleari Torino fbref,https://fbref.com/en/search/search.fcgi?search=Paleari%20Torino%20fbref,batch-04,180,35,needs-review,,,,
fc-7249,7249,Buksa,A,Pc,Udinese,IN_LISTONE,7,8,,,,,Buksa Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Buksa%20Udinese%20fbref,batch-07,333,19,needs-review,,,,
fc-7183,7183,Aboukhlal,A,A,Torino,IN_LISTONE,1,8,,,,,Aboukhlal Torino fbref,https://fbref.com/en/search/search.fcgi?search=Aboukhlal%20Torino%20fbref,batch-09,430,8,needs-review,,,,
fc-7162,7162,Giovane,A,A,Napoli,IN_LISTONE,13,8,Real Pisistrius,,,,Giovane Napoli fbref,https://fbref.com/en/search/search.fcgi?search=Giovane%20Napoli%20fbref,batch-03,112,40,needs-review,,,,
fc-7161,7161,Bayo V.,A,Pc,Udinese,IN_LISTONE,2,8,,,,,Bayo V Udinese fbref,https://fbref.com/en/search/search.fcgi?search=Bayo%20V%20Udinese%20fbref,batch-09,423,9,needs-review,,,,
fc-6895,6895,Dominguez B.,A,W/A,Bologna,IN_LISTONE,3,8,,,,,Dominguez B Bologna fbref,https://fbref.com/en/search/search.fcgi?search=Dominguez%20B%20Bologna%20fbref,batch-09,417,10,needs-review,,,,
fc-6822,6822,Ekhator,A,A,Genoa,IN_LISTONE,10,8,real mappine,,,,Ekhator Genoa fbref,https://fbref.com/en/search/search.fcgi?search=Ekhator%20Genoa%20fbref,batch-04,188,34,needs-review,,,,
fc-6675,6675,Dovbyk,A,Pc,Roma,IN_LISTONE,10,8,real mappine,,,,Dovbyk Roma fbref,https://fbref.com/en/search/search.fcgi?search=Dovbyk%20Roma%20fbref,batch-05,244,28,needs-review,,,,
fc-6630,6630,Mosquera,A,Pc,Verona,IN_LISTONE,4,8,,,,,Mosquera Verona fbref,https://fbref.com/en/search/search.fcgi?search=Mosquera%20Verona%20fbref,batch-08,395,12,needs-review,,,,
fc-6519,6519,Camarda,A,Pc,Lecce,IN_LISTONE,2,8,Olympic Salerno  FC,,,,Camarda Lecce fbref,https://fbref.com/en/search/search.fcgi?search=Camarda%20Lecce%20fbref,batch-06,300,22,needs-review,,,,
fc-6314,6314,Openda,A,Pc,Juventus,IN_LISTONE,4,8,Afc Severgas Baronissi,,,,Openda Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Openda%20Juventus%20fbref,batch-07,305,22,needs-review,,,,
fc-6159,6159,Sarr A.,A,A,Verona,IN_LISTONE,4,8,,,,,Sarr A Verona fbref,https://fbref.com/en/search/search.fcgi?search=Sarr%20A%20Verona%20fbref,batch-07,327,20,needs-review,,,,
fc-5471,5471,Djuric,A,Pc,Cremonese,IN_LISTONE,5,8,,,,,Djuric Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Djuric%20Cremonese%20fbref,batch-09,404,11,needs-review,,,,
fc-7276,7276,Cremaschi,C,C,Parma,IN_LISTONE,1,8,,,,,Cremaschi Parma fbref,https://fbref.com/en/search/search.fcgi?search=Cremaschi%20Parma%20fbref,batch-10,479,3,needs-review,,,,
fc-7254,7254,Lorran,C,T,Pisa,IN_LISTONE,3,8,,,,,Lorran Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Lorran%20Pisa%20fbref,batch-10,453,6,needs-review,,,,
fc-7157,7157,Iannoni,C,C,Sassuolo,IN_LISTONE,3,8,,,,,Iannoni Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Iannoni%20Sassuolo%20fbref,batch-09,436,7,needs-review,,,,
fc-7149,7149,Marin M.,C,M/C,Pisa,IN_LISTONE,2,8,,,,,Marin M Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Marin%20M%20Pisa%20fbref,batch-08,386,13,needs-review,,,,
fc-7132,7132,Collocolo,C,M/C,Cremonese,IN_LISTONE,2,8,,,,,Collocolo Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Collocolo%20Cremonese%20fbref,batch-09,446,6,needs-review,,,,
fc-6481,6481,Payero,C,C,Cremonese,IN_LISTONE,5,8,,,,,Payero Cremonese fbref,https://fbref.com/en/search/search.fcgi?search=Payero%20Cremonese%20fbref,batch-07,342,19,needs-review,,,,
fc-6246,6246,Lipani,C,M/C,Sassuolo,IN_LISTONE,6,8,,,,,Lipani Sassuolo fbref,https://fbref.com/en/search/search.fcgi?search=Lipani%20Sassuolo%20fbref,batch-07,348,18,needs-review,,,,
fc-6005,6005,Ilkhan,C,C/T,Torino,IN_LISTONE,7,8,,,,,Ilkhan Torino fbref,https://fbref.com/en/search/search.fcgi?search=Ilkhan%20Torino%20fbref,batch-08,360,17,needs-review,,,,
fc-5561,5561,Stengs,C,W/T,Pisa,IN_LISTONE,1,8,,,,,Stengs Pisa fbref,https://fbref.com/en/search/search.fcgi?search=Stengs%20Pisa%20fbref,batch-10,489,3,needs-review,,,,
fc-5290,5290,Estevez,C,M/C,Parma,IN_LISTONE,5,8,,,,,Estevez Parma fbref,https://fbref.com/en/search/search.fcgi?search=Estevez%20Parma%20fbref,batch-08,359,17,needs-review,,,,
fc-5007,5007,Ilic,C,C,Torino,IN_LISTONE,1,8,,,,,Ilic Torino fbref,https://fbref.com/en/search/search.fcgi?search=Ilic%20Torino%20fbref,batch-09,450,6,needs-review,,,,
fc-4711,4711,Kostic,C,E/W,Juventus,IN_LISTONE,9,8,,,,,Kostic Juventus fbref,https://fbref.com/en/search/search.fcgi?search=Kostic%20Juventus%20fbref,batch-08,373,15,needs-review,,,,
